index,provinceName,province_confirmedCount,province_curedCount,province_deadCount,updateTime
2274,波兰,238,13,3,2020-03-18
2275,罗马尼亚,217,3,0,2020-03-18
2276,新加坡,313,105,0,2020-03-18
2277,印度尼西亚,227,2,19,2020-03-18
2278,卢森堡,203,0,2,2020-03-18
2279,智利,201,0,0,2020-03-18
2280,菲律宾,202,1,14,2020-03-18
2281,泰国,212,41,1,2020-03-18
2282,巴林,256,88,1,2020-03-18
2283,沙特阿拉伯,171,6,0,2020-03-18
2284,俄罗斯,147,5,0,2020-03-18
2285,印度,151,14,3,2020-03-18
2286,科威特,142,12,0,2020-03-18
2287,南非,116,0,0,2020-03-18
2288,厄瓜多尔,111,0,2,2020-03-18
2289,墨西哥,93,1,0,2020-03-18
2290,巴拿马,86,0,1,2020-03-18
2291,塞尔维亚,83,0,0,2020-03-18
2292,亚美尼亚,78,0,0,2020-03-18
2293,阿根廷,79,1,2,2020-03-18
2294,克罗地亚,69,0,0,2020-03-18
2295,文莱,68,0,0,2020-03-18
2296,匈牙利,58,2,1,2020-03-18
2297,越南,68,16,0,2020-03-18
2298,阿尔及利亚,67,10,5,2020-03-18
2299,乌拉圭,50,0,0,2020-03-18
2300,斯里兰卡,50,1,0,2020-03-18
2301,拉脱维亚,49,0,0,2020-03-18
2302,塞浦路斯,49,0,0,2020-03-18
2303,约旦,49,1,0,2020-03-18
2304,摩洛哥,49,1,2,2020-03-18
2305,格鲁吉亚,35,0,0,2020-03-18
2306,哈萨克斯坦,35,0,0,2020-03-18
2307,柬埔寨,35,1,0,2020-03-18
2308,阿塞拜疆,34,6,1,2020-03-18
2309,新西兰,20,0,0,2020-03-18
2310,乌兹别克斯坦,15,0,0,2020-03-18
2311,孟加拉国,14,3,1,2020-03-18
2312,卢旺达,8,0,0,2020-03-18
2313,尼日利亚,8,1,0,2020-03-18
2314,刚果（金）,7,0,0,2020-03-18
2315,肯尼亚,7,0,0,2020-03-18
2316,加蓬,3,0,0,2020-03-18
2317,赤道几内亚,3,0,0,2020-03-18
2318,坦桑尼亚,3,0,0,2020-03-18
2319,关岛,3,0,0,2020-03-18
2320,吉尔吉斯斯坦,3,0,0,2020-03-18
2321,阿鲁巴,2,0,0,2020-03-18
2322,巴巴多斯,2,0,0,2020-03-18
2323,赞比亚共和国,2,0,0,2020-03-18
2324,湖北省,67800,56927,3122,2020-03-18
2325,澳门,15,10,0,2020-03-18
2326,中国,81202,69777,3242,2020-03-18
2327,香港,181,92,4,2020-03-18
2328,广东省,1370,1313,8,2020-03-18
2329,台湾,100,22,1,2020-03-18
2330,上海市,361,326,3,2020-03-18
2331,黑龙江省,482,463,13,2020-03-18
2332,北京市,469,378,8,2020-03-18
2333,意大利,31506,2941,2503,2020-03-18
2334,法国,7730,602,175,2020-03-18
2335,美国,6420,74,108,2020-03-18
2336,瑞士,2269,3,19,2020-03-18
2337,荷兰,1705,0,43,2020-03-18
2338,瑞典,1191,1,8,2020-03-18
2339,丹麦,977,1,4,2020-03-18
2340,葡萄牙,448,3,1,2020-03-18
2341,卡塔尔,439,0,0,2020-03-18
2342,捷克,434,3,0,2020-03-18
2343,希腊,387,0,5,2020-03-18
2344,芬兰,319,1,0,2020-03-18
2345,爱尔兰,292,0,2,2020-03-18
2346,钻石公主号邮轮,712,458,7,2020-03-18
2347,冰岛,220,0,0,2020-03-18
2348,埃及,196,26,4,2020-03-18
2349,秘鲁,117,0,0,2020-03-18
2350,黎巴嫩,120,1,3,2020-03-18
2351,土耳其,98,0,1,2020-03-18
2352,斯洛伐克,97,0,0,2020-03-18
2353,圣马力诺,102,2,9,2020-03-18
2354,阿联酋,113,26,0,2020-03-18
2355,保加利亚,81,0,2,2020-03-18
2356,哥伦比亚,57,0,0,2020-03-18
2357,阿尔巴尼亚,55,0,1,2020-03-18
2358,哥斯达黎加,50,0,0,2020-03-18
2359,法罗群岛,47,0,0,2020-03-18
2360,巴勒斯坦,41,0,0,2020-03-18
2361,白俄罗斯,36,3,0,2020-03-18
2362,委内瑞拉,33,0,0,2020-03-18
2363,北马其顿,31,0,0,2020-03-18
2364,马耳他,30,0,0,2020-03-18
2365,摩尔多瓦,30,0,0,2020-03-18
2366,塞内加尔,31,2,0,2020-03-18
2367,波黑,24,0,0,2020-03-18
2368,阿富汗,22,0,0,2020-03-18
2369,立陶宛,22,0,0,2020-03-18
2370,阿曼,33,12,0,2020-03-18
2371,多米尼加,21,0,1,2020-03-18
2372,突尼斯,20,0,0,2020-03-18
2373,瓜德罗普岛,18,0,0,2020-03-18
2374,马提尼克,16,0,0,2020-03-18
2375,马尔代夫,13,0,0,2020-03-18
2376,乌克兰,14,0,2,2020-03-18
2377,玻利维亚,11,0,0,2020-03-18
2378,喀麦隆,10,0,0,2020-03-18
2379,牙买加,10,0,0,2020-03-18
2380,摩纳哥,9,0,0,2020-03-18
2381,巴拉圭,9,0,0,2020-03-18
2382,留尼旺,9,0,0,2020-03-18
2383,洪都拉斯,8,0,0,2020-03-18
2384,列支敦士登,7,0,0,2020-03-18
2385,加纳,7,0,0,2020-03-18
2386,法属圭亚那,7,0,0,2020-03-18
2387,埃塞俄比亚,6,0,0,2020-03-18
2388,科特迪瓦,6,1,0,2020-03-18
2389,古巴,5,0,0,2020-03-18
2390,特立尼达和多巴哥,5,0,0,2020-03-18
2391,蒙古,4,0,0,2020-03-18
2392,塞舌尔,4,0,0,2020-03-18
2393,圭亚那,4,0,1,2020-03-18
2394,圣巴泰勒米,3,0,0,2020-03-18
2395,直布罗陀,3,0,0,2020-03-18
2396,法属波利尼西亚,3,0,0,2020-03-18
2397,波多黎各,3,0,0,2020-03-18
2398,圣巴泰勒米岛,3,0,0,2020-03-18
2399,库拉索岛,3,0,0,2020-03-18
2400,圣马丁岛,2,0,0,2020-03-18
2401,泽西岛,2,0,0,2020-03-18
2402,纳米比亚,2,0,0,2020-03-18
2403,圣卢西亚,2,0,0,2020-03-18
2404,利比里亚,2,0,0,2020-03-18
2405,黑山,2,0,0,2020-03-18
2406,美属维尔京群岛,2,0,0,2020-03-18
2407,危地马拉,2,0,1,2020-03-18
2408,苏丹,2,0,1,2020-03-18
2409,不丹,1,0,0,2020-03-18
2410,梵蒂冈,1,0,0,2020-03-18
2411,多哥,1,0,0,2020-03-18
2412,根西岛,1,0,0,2020-03-18
2413,苏里南,1,0,0,2020-03-18
2414,圣文森特和格林纳丁斯,1,0,0,2020-03-18
2415,几内亚,1,0,0,2020-03-18
2416,毛里塔尼亚,1,0,0,2020-03-18
2417,斯威士兰,1,0,0,2020-03-18
2418,安提瓜和巴布达,1,0,0,2020-03-18
2419,巴哈马,1,0,0,2020-03-18
2420,中非共和国,1,0,0,2020-03-18
2421,刚果（布）,1,0,0,2020-03-18
2422,马约特,1,0,0,2020-03-18
2423,格陵兰,1,0,0,2020-03-18
2424,冈比亚,1,0,0,2020-03-18
2425,贝宁,1,0,0,2020-03-18
2426,索马里,1,0,0,2020-03-18
2427,尼泊尔,1,1,0,2020-03-18
2428,开曼群岛,1,0,1,2020-03-18
2429,陕西省,246,237,3,2020-03-18
2430,四川省,540,525,3,2020-03-18
2431,辽宁省,125,122,1,2020-03-18
2432,贵州省,146,144,2,2020-03-18
2433,广西壮族自治区,253,250,2,2020-03-18
2434,意大利,29022,2749,2158,2020-03-17
2435,葡萄牙,448,3,1,2020-03-17
2436,英国,1950,18,56,2020-03-17
2437,斯里兰卡,44,1,0,2020-03-17
2438,伊朗,16169,5389,988,2020-03-17
2439,西班牙,11178,1028,491,2020-03-17
2440,德国,7840,135,17,2020-03-17
2441,韩国,8320,1401,81,2020-03-17
2442,美国,4661,48,90,2020-03-17
2443,瑞士,2269,3,19,2020-03-17
2444,荷兰,1705,0,24,2020-03-17
2445,比利时,1243,1,5,2020-03-17
2446,日本,880,157,29,2020-03-17
2447,马来西亚,673,49,2,2020-03-17
2448,加拿大,436,4,4,2020-03-17
2449,巴基斯坦,212,1,0,2020-03-17
2450,波兰,205,13,3,2020-03-17
2451,菲律宾,187,1,14,2020-03-17
2452,印度尼西亚,172,2,4,2020-03-17
2453,新加坡,266,105,0,2020-03-17
2454,巴林,237,81,1,2020-03-17
2455,印度,137,3,3,2020-03-17
2456,黎巴嫩,120,1,3,2020-03-17
2457,伊拉克,154,41,11,2020-03-17
2458,圣马力诺,98,2,7,2020-03-17
2459,墨西哥,82,1,0,2020-03-17
2460,塞尔维亚,65,0,0,2020-03-17
2461,亚美尼亚,64,0,0,2020-03-17
2462,阿根廷,65,1,2,2020-03-17
2463,厄瓜多尔,58,0,2,2020-03-17
2464,文莱,56,0,0,2020-03-17
2465,越南,66,16,0,2020-03-17
2466,匈牙利,50,1,1,2020-03-17
2467,摩洛哥,38,1,2,2020-03-17
2468,哈萨克斯坦,32,0,0,2020-03-17
2469,阿塞拜疆,28,6,1,2020-03-17
2470,阿曼,24,12,0,2020-03-17
2471,新西兰,11,0,0,2020-03-17
2472,喀麦隆,10,0,0,2020-03-17
2473,科特迪瓦,6,1,0,2020-03-17
2474,肯尼亚,4,0,0,2020-03-17
2475,尼日利亚,3,0,0,2020-03-17
2476,利比里亚,2,0,0,2020-03-17
2477,澳大利亚,449,27,5,2020-03-17
2478,希腊,352,0,4,2020-03-17
2479,以色列,304,5,0,2020-03-17
2480,泰国,177,41,1,2020-03-17
2481,科威特,130,12,0,2020-03-17
2482,巴勒斯坦,38,0,0,2020-03-17
2483,约旦,34,1,0,2020-03-17
2484,乌拉圭,29,0,0,2020-03-17
2485,马耳他,21,0,0,2020-03-17
2486,多米尼加,21,0,1,2020-03-17
2487,马提尼克,15,0,0,2020-03-17
2488,柬埔寨,12,1,0,2020-03-17
2489,玻利维亚,11,0,0,2020-03-17
2490,法罗群岛,11,0,0,2020-03-17
2491,牙买加,10,0,0,2020-03-17
2492,乌兹别克斯坦,10,0,0,2020-03-17
2493,摩纳哥,9,0,0,2020-03-17
2494,留尼旺,9,0,0,2020-03-17
2495,列支敦士登,7,0,0,2020-03-17
2496,法属圭亚那,7,0,0,2020-03-17
2497,卢旺达,7,0,0,2020-03-17
2498,瓜德罗普岛,6,0,0,2020-03-17
2499,塞舌尔,4,0,0,2020-03-17
2500,法属波利尼西亚,3,0,0,2020-03-17
2501,波多黎各,3,0,0,2020-03-17
2502,圣巴泰勒米岛,3,0,0,2020-03-17
2503,特立尼达和多巴哥,2,0,0,2020-03-17
2504,泽西岛,2,0,0,2020-03-17
2505,库拉索岛,2,0,0,2020-03-17
2506,危地马拉,2,0,1,2020-03-17
2507,加蓬,1,0,0,2020-03-17
2508,根西岛,1,0,0,2020-03-17
2509,苏里南,1,0,0,2020-03-17
2510,中非共和国,1,0,0,2020-03-17
2511,刚果（布）,1,0,0,2020-03-17
2512,马约特,1,0,0,2020-03-17
2513,圣卢西亚,1,0,0,2020-03-17
2514,开曼群岛,1,0,1,2020-03-17
2515,辽宁省,125,120,1,2020-03-17
2516,中国,81135,68820,3231,2020-03-17
2517,湖北省,67799,56003,3111,2020-03-17
2518,北京市,456,369,8,2020-03-17
2519,陕西省,246,236,3,2020-03-17
2520,法国,6633,36,148,2020-03-17
2521,挪威,1331,0,3,2020-03-17
2522,瑞典,1119,0,7,2020-03-17
2523,奥地利,1016,6,3,2020-03-17
2524,丹麦,914,1,4,2020-03-17
2525,卡塔尔,439,0,0,2020-03-17
2526,捷克,344,3,0,2020-03-17
2527,芬兰,272,1,0,2020-03-17
2528,斯洛文尼亚,253,0,1,2020-03-17
2529,钻石公主号邮轮,712,458,7,2020-03-17
2530,巴西,234,0,0,2020-03-17
2531,爱尔兰,223,0,2,2020-03-17
2532,爱沙尼亚,205,0,0,2020-03-17
2533,冰岛,180,0,0,2020-03-17
2534,智利,156,0,0,2020-03-17
2535,罗马尼亚,158,3,0,2020-03-17
2536,埃及,166,26,2,2020-03-17
2537,沙特阿拉伯,133,6,0,2020-03-17
2538,俄罗斯,93,3,0,2020-03-17
2539,卢森堡,81,0,1,2020-03-17
2540,阿联酋,98,23,0,2020-03-17
2541,斯洛伐克,72,0,0,2020-03-17
2542,秘鲁,71,0,0,2020-03-17
2543,巴拿马,69,0,1,2020-03-17
2544,南非,62,0,0,2020-03-17
2545,克罗地亚,57,0,0,2020-03-17
2546,哥伦比亚,57,0,0,2020-03-17
2547,保加利亚,51,0,2,2020-03-17
2548,土耳其,47,0,0,2020-03-17
2549,阿尔及利亚,60,10,4,2020-03-17
2550,阿尔巴尼亚,42,0,1,2020-03-17
2551,哥斯达黎加,41,0,0,2020-03-17
2552,拉脱维亚,34,0,0,2020-03-17
2553,白俄罗斯,36,3,0,2020-03-17
2554,格鲁吉亚,33,0,0,2020-03-17
2555,塞浦路斯,33,0,0,2020-03-17
2556,委内瑞拉,33,0,0,2020-03-17
2557,塞内加尔,27,2,0,2020-03-17
2558,波黑,24,0,0,2020-03-17
2559,摩尔多瓦,23,0,0,2020-03-17
2560,阿富汗,22,0,0,2020-03-17
2561,突尼斯,20,0,0,2020-03-17
2562,北马其顿,18,0,0,2020-03-17
2563,立陶宛,17,0,0,2020-03-17
2564,布基纳法索,15,0,0,2020-03-17
2565,安道尔,15,1,0,2020-03-17
2566,马尔代夫,13,0,0,2020-03-17
2567,巴拉圭,9,0,0,2020-03-17
2568,孟加拉国,8,0,0,2020-03-17
2569,加纳,6,0,0,2020-03-17
2570,乌克兰,7,0,2,2020-03-17
2571,埃塞俄比亚,5,0,0,2020-03-17
2572,古巴,4,0,0,2020-03-17
2573,圭亚那,4,0,1,2020-03-17
2574,刚果（金）,3,0,0,2020-03-17
2575,洪都拉斯,2,0,0,2020-03-17
2576,圣马丁岛,2,0,0,2020-03-17
2577,纳米比亚,2,0,0,2020-03-17
2578,不丹,1,0,0,2020-03-17
2579,梵蒂冈,1,0,0,2020-03-17
2580,多哥,1,0,0,2020-03-17
2581,蒙古,1,0,0,2020-03-17
2582,圣巴泰勒米,1,0,0,2020-03-17
2583,直布罗陀,1,0,0,2020-03-17
2584,圣文森特和格林纳丁斯,1,0,0,2020-03-17
2585,赤道几内亚,1,0,0,2020-03-17
2586,几内亚,1,0,0,2020-03-17
2587,毛里塔尼亚,1,0,0,2020-03-17
2588,斯威士兰,1,0,0,2020-03-17
2589,安提瓜和巴布达,1,0,0,2020-03-17
2590,巴哈马,1,0,0,2020-03-17
2591,格陵兰,1,0,0,2020-03-17
2592,坦桑尼亚,1,0,0,2020-03-17
2593,尼泊尔,1,1,0,2020-03-17
2594,苏丹,1,0,1,2020-03-17
2595,香港,162,88,4,2020-03-17
2596,台湾,77,22,1,2020-03-17
2597,四川省,540,520,3,2020-03-17
2598,贵州省,147,144,2,2020-03-17
2599,留尼汪,6,0,0,2020-03-17
2600,澳门,12,10,0,2020-03-17
2601,上海市,358,325,3,2020-03-17
2602,浙江省,1232,1216,1,2020-03-17
2603,广东省,1364,1307,8,2020-03-17
2604,黑龙江省,482,456,13,2020-03-17
2605,山东省,761,746,7,2020-03-17
2606,广西壮族自治区,253,248,2,2020-03-17
2607,云南省,176,172,2,2020-03-17
2608,意大利,24938,2335,1809,2020-03-16
2609,伊朗,14991,4996,853,2020-03-16
2610,西班牙,9191,571,309,2020-03-16
2611,德国,6671,14,13,2020-03-16
2612,英国,1543,18,35,2020-03-16
2613,卢森堡,77,0,1,2020-03-16
2614,柬埔寨,7,1,0,2020-03-16
2615,留尼汪,6,0,0,2020-03-16
2616,列支敦士登,4,0,0,2020-03-16
2617,肯尼亚,3,0,0,2020-03-16
2618,波多黎各,3,0,0,2020-03-16
2619,瓜德罗普岛,3,0,0,2020-03-16
2620,加蓬,1,0,0,2020-03-16
2621,中非共和国,1,0,0,2020-03-16
2622,开曼群岛,1,0,0,2020-03-16
2623,马约特,1,0,0,2020-03-16
2624,格陵兰,1,0,0,2020-03-16
2625,中国,81099,67930,3218,2020-03-16
2626,湖北省,67798,55142,3099,2020-03-16
2627,辽宁省,125,115,1,2020-03-16
2628,香港,155,84,4,2020-03-16
2629,台湾,67,20,1,2020-03-16
2630,浙江省,1231,1216,1,2020-03-16
2631,黑龙江省,482,455,13,2020-03-16
2632,广西壮族自治区,252,248,2,2020-03-16
2633,海南省,168,161,6,2020-03-16
2634,内蒙古自治区,75,73,1,2020-03-16
2635,美国,3700,10,66,2020-03-16
2636,日本,818,157,24,2020-03-16
2637,马来西亚,428,42,0,2020-03-16
2638,捷克,298,0,0,2020-03-16
2639,澳大利亚,298,27,5,2020-03-16
2640,钻石公主号邮轮,712,458,7,2020-03-16
2641,波兰,125,13,3,2020-03-16
2642,哥斯达黎加,35,0,0,2020-03-16
2643,上海市,355,325,3,2020-03-16
2644,宁夏回族自治区,75,75,0,2020-03-16
2645,北京市,452,360,8,2020-03-16
2646,陕西省,245,233,2,2020-03-16
2647,山东省,760,746,7,2020-03-16
2648,贵州省,146,144,2,2020-03-16
2649,韩国,8236,1137,75,2020-03-16
2650,法国,5423,36,127,2020-03-16
2651,瑞士,1563,3,13,2020-03-16
2652,荷兰,1135,0,20,2020-03-16
2653,挪威,1077,0,3,2020-03-16
2654,瑞典,1023,0,8,2020-03-16
2655,比利时,886,1,3,2020-03-16
2656,丹麦,864,1,3,2020-03-16
2657,奥地利,860,6,1,2020-03-16
2658,卡塔尔,401,0,0,2020-03-16
2659,加拿大,343,4,1,2020-03-16
2660,希腊,331,0,3,2020-03-16
2661,葡萄牙,245,0,0,2020-03-16
2662,芬兰,243,1,0,2020-03-16
2663,斯洛文尼亚,219,0,0,2020-03-16
2664,以色列,213,2,0,2020-03-16
2665,巴西,200,0,0,2020-03-16
2666,冰岛,177,0,0,2020-03-16
2667,爱沙尼亚,171,0,0,2020-03-16
2668,爱尔兰,169,0,2,2020-03-16
2669,巴林,214,60,0,2020-03-16
2670,菲律宾,140,1,11,2020-03-16
2671,新加坡,226,105,0,2020-03-16
2672,罗马尼亚,123,3,0,2020-03-16
2673,印度尼西亚,117,2,2,2020-03-16
2674,科威特,112,5,0,2020-03-16
2675,印度,110,3,2,2020-03-16
2676,沙特阿拉伯,103,1,0,2020-03-16
2677,埃及,126,26,2,2020-03-16
2678,黎巴嫩,100,1,3,2020-03-16
2679,伊拉克,124,24,9,2020-03-16
2680,圣马力诺,98,2,5,2020-03-16
2681,泰国,114,35,1,2020-03-16
2682,阿联酋,98,23,0,2020-03-16
2683,智利,75,0,0,2020-03-16
2684,秘鲁,71,0,0,2020-03-16
2685,斯洛伐克,61,0,0,2020-03-16
2686,俄罗斯,63,3,0,2020-03-16
2687,巴拿马,55,0,1,2020-03-16
2688,阿根廷,56,1,2,2020-03-16
2689,巴基斯坦,53,1,0,2020-03-16
2690,墨西哥,53,1,0,2020-03-16
2691,南非,51,0,0,2020-03-16
2692,文莱,50,0,0,2020-03-16
2693,保加利亚,51,0,2,2020-03-16
2694,塞尔维亚,48,0,0,2020-03-16
2695,克罗地亚,46,0,0,2020-03-16
2696,哥伦比亚,45,0,0,2020-03-16
2697,越南,57,16,0,2020-03-16
2698,阿尔及利亚,54,10,3,2020-03-16
2699,阿尔巴尼亚,42,0,1,2020-03-16
2700,巴勒斯坦,35,0,0,2020-03-16
2701,格鲁吉亚,33,0,0,2020-03-16
2702,拉脱维亚,30,0,0,2020-03-16
2703,匈牙利,32,1,1,2020-03-16
2704,亚美尼亚,26,0,0,2020-03-16
2705,白俄罗斯,27,3,0,2020-03-16
2706,波黑,24,0,0,2020-03-16
2707,摩尔多瓦,23,0,0,2020-03-16
2708,厄瓜多尔,23,0,1,2020-03-16
2709,塞内加尔,24,2,0,2020-03-16
2710,塞浦路斯,21,0,0,2020-03-16
2711,突尼斯,20,0,0,2020-03-16
2712,斯里兰卡,19,1,0,2020-03-16
2713,北马其顿,18,0,0,2020-03-16
2714,马耳他,18,0,0,2020-03-16
2715,土耳其,18,0,0,2020-03-16
2716,阿富汗,16,0,0,2020-03-16
2717,阿塞拜疆,23,6,1,2020-03-16
2718,摩洛哥,16,0,2,2020-03-16
2719,阿曼,22,9,0,2020-03-16
2720,马尔代夫,13,0,0,2020-03-16
2721,立陶宛,12,0,0,2020-03-16
2722,约旦,13,1,0,2020-03-16
2723,委内瑞拉,10,0,0,2020-03-16
2724,新西兰,8,0,0,2020-03-16
2725,哈萨克斯坦,8,0,0,2020-03-16
2726,巴拉圭,6,0,0,2020-03-16
2727,加纳,6,0,0,2020-03-16
2728,乌拉圭,6,0,0,2020-03-16
2729,孟加拉国,5,0,0,2020-03-16
2730,法属圭亚那,5,0,0,2020-03-16
2731,卢旺达,5,0,0,2020-03-16
2732,喀麦隆,4,0,0,2020-03-16
2733,科特迪瓦,4,0,0,2020-03-16
2734,古巴,4,0,0,2020-03-16
2735,埃塞俄比亚,4,0,0,2020-03-16
2736,摩纳哥,3,0,0,2020-03-16
2737,乌克兰,3,0,0,2020-03-16
2738,刚果（金）,3,0,0,2020-03-16
2739,圭亚那,4,0,1,2020-03-16
2740,马提尼克,3,0,0,2020-03-16
2741,尼日利亚,2,0,0,2020-03-16
2742,布基纳法索,2,0,0,2020-03-16
2743,玻利维亚,2,0,0,2020-03-16
2744,洪都拉斯,2,0,0,2020-03-16
2745,圣马丁岛,2,0,0,2020-03-16
2746,法罗群岛,2,0,0,2020-03-16
2747,危地马拉,2,0,0,2020-03-16
2748,泽西岛,2,0,0,2020-03-16
2749,纳米比亚,2,0,0,2020-03-16
2750,塞舌尔,2,0,0,2020-03-16
2751,多米尼加,1,0,0,2020-03-16
2752,安道尔,2,1,0,2020-03-16
2753,不丹,1,0,0,2020-03-16
2754,梵蒂冈,1,0,0,2020-03-16
2755,多哥,1,0,0,2020-03-16
2756,蒙古,1,0,0,2020-03-16
2757,牙买加,1,0,0,2020-03-16
2758,特立尼达和多巴哥,1,0,0,2020-03-16
2759,圣巴泰勒米,1,0,0,2020-03-16
2760,直布罗陀,1,0,0,2020-03-16
2761,根西岛,1,0,0,2020-03-16
2762,法属波利尼西亚,1,0,0,2020-03-16
2763,苏里南,1,0,0,2020-03-16
2764,圣文森特和格林纳丁斯,1,0,0,2020-03-16
2765,赤道几内亚,1,0,0,2020-03-16
2766,几内亚,1,0,0,2020-03-16
2767,毛里塔尼亚,1,0,0,2020-03-16
2768,斯威士兰,1,0,0,2020-03-16
2769,安提瓜和巴布达,1,0,0,2020-03-16
2770,巴哈马,1,0,0,2020-03-16
2771,刚果（布）,1,0,0,2020-03-16
2772,乌兹别克斯坦,1,0,0,2020-03-16
2773,尼泊尔,1,1,0,2020-03-16
2774,苏丹,1,0,1,2020-03-16
2775,广东省,1361,1306,8,2020-03-16
2776,澳门,11,10,0,2020-03-16
2777,云南省,175,172,2,2020-03-16
2778,美国,2885,10,60,2020-03-15
2779,甘肃省,133,91,2,2020-03-15
2780,中国,81062,67037,3204,2020-03-15
2781,西班牙,7753,571,288,2020-03-15
2782,以色列,200,2,0,2020-03-15
2783,文莱,50,0,0,2020-03-15
2784,阿曼,21,9,0,2020-03-15
2785,广东省,1360,1304,8,2020-03-15
2786,日本,817,135,24,2020-03-15
2787,菲律宾,140,1,11,2020-03-15
2788,爱尔兰,129,0,2,2020-03-15
2789,黎巴嫩,99,1,3,2020-03-15
2790,科威特,100,5,0,2020-03-15
2791,阿联酋,86,23,0,2020-03-15
2792,保加利亚,43,0,2,2020-03-15
2793,比利时,886,1,3,2020-03-15
2794,巴林,214,60,0,2020-03-15
2795,克罗地亚,46,0,0,2020-03-15
2796,塞内加尔,24,2,0,2020-03-15
2797,马尔代夫,13,0,0,2020-03-15
2798,约旦,7,1,0,2020-03-15
2799,伊朗,13938,4590,724,2020-03-15
2800,韩国,8162,834,75,2020-03-15
2801,德国,4866,14,9,2020-03-15
2802,法国,4500,36,91,2020-03-15
2803,瑞士,1189,3,11,2020-03-15
2804,英国,1140,18,21,2020-03-15
2805,挪威,1046,0,3,2020-03-15
2806,瑞典,961,0,8,2020-03-15
2807,荷兰,959,0,12,2020-03-15
2808,丹麦,827,1,0,2020-03-15
2809,奥地利,655,6,1,2020-03-15
2810,马来西亚,428,32,0,2020-03-15
2811,卡塔尔,338,0,0,2020-03-15
2812,钻石公主号邮轮,697,427,7,2020-03-15
2813,加拿大,253,4,1,2020-03-15
2814,澳大利亚,272,24,3,2020-03-15
2815,希腊,228,0,3,2020-03-15
2816,芬兰,224,1,0,2020-03-15
2817,捷克,189,0,0,2020-03-15
2818,斯洛文尼亚,181,0,0,2020-03-15
2819,冰岛,156,0,0,2020-03-15
2820,巴西,151,0,0,2020-03-15
2821,印度尼西亚,117,2,2,2020-03-15
2822,葡萄牙,112,0,0,2020-03-15
2823,爱沙尼亚,109,0,0,2020-03-15
2824,新加坡,212,105,0,2020-03-15
2825,印度,107,3,2,2020-03-15
2826,沙特阿拉伯,103,1,0,2020-03-15
2827,波兰,104,0,3,2020-03-15
2828,罗马尼亚,101,3,0,2020-03-15
2829,埃及,110,21,2,2020-03-15
2830,泰国,114,35,1,2020-03-15
2831,伊拉克,110,24,9,2020-03-15
2832,圣马力诺,73,2,5,2020-03-15
2833,智利,61,0,0,2020-03-15
2834,卢森堡,59,0,1,2020-03-15
2835,俄罗斯,59,3,0,2020-03-15
2836,南非,51,0,0,2020-03-15
2837,塞尔维亚,46,0,0,2020-03-15
2838,斯洛伐克,44,0,0,2020-03-15
2839,阿根廷,45,1,2,2020-03-15
2840,巴拿马,43,0,1,2020-03-15
2841,墨西哥,41,1,0,2020-03-15
2842,越南,53,16,0,2020-03-15
2843,阿尔巴尼亚,38,0,1,2020-03-15
2844,巴勒斯坦,35,0,0,2020-03-15
2845,巴基斯坦,34,1,0,2020-03-15
2846,阿尔及利亚,45,10,3,2020-03-15
2847,格鲁吉亚,30,0,0,2020-03-15
2848,匈牙利,30,1,0,2020-03-15
2849,秘鲁,28,0,0,2020-03-15
2850,拉脱维亚,26,0,0,2020-03-15
2851,白俄罗斯,27,3,0,2020-03-15
2852,厄瓜多尔,23,0,1,2020-03-15
2853,哥斯达黎加,22,0,0,2020-03-15
2854,哥伦比亚,22,0,0,2020-03-15
2855,波黑,21,0,0,2020-03-15
2856,塞浦路斯,21,0,0,2020-03-15
2857,亚美尼亚,20,0,0,2020-03-15
2858,突尼斯,18,0,0,2020-03-15
2859,马耳他,18,0,0,2020-03-15
2860,阿富汗,16,0,0,2020-03-15
2861,摩洛哥,16,0,2,2020-03-15
2862,北马其顿,13,0,0,2020-03-15
2863,阿塞拜疆,19,6,1,2020-03-15
2864,摩尔多瓦,12,0,0,2020-03-15
2865,斯里兰卡,11,1,0,2020-03-15
2866,委内瑞拉,10,0,0,2020-03-15
2867,立陶宛,8,0,0,2020-03-15
2868,新西兰,8,0,0,2020-03-15
2869,哈萨克斯坦,8,0,0,2020-03-15
2870,巴拉圭,6,0,0,2020-03-15
2871,土耳其,6,0,0,2020-03-15
2872,乌拉圭,6,0,0,2020-03-15
2873,法属圭亚那,5,0,0,2020-03-15
2874,柬埔寨,5,1,0,2020-03-15
2875,科特迪瓦,4,0,0,2020-03-15
2876,古巴,4,0,0,2020-03-15
2877,摩纳哥,3,0,0,2020-03-15
2878,乌克兰,3,0,0,2020-03-15
2879,喀麦隆,3,0,0,2020-03-15
2880,孟加拉国,3,0,0,2020-03-15
2881,刚果（金）,3,0,0,2020-03-15
2882,马提尼克,3,0,0,2020-03-15
2883,留尼汪,3,0,0,2020-03-15
2884,尼日利亚,2,0,0,2020-03-15
2885,布基纳法索,2,0,0,2020-03-15
2886,玻利维亚,2,0,0,2020-03-15
2887,洪都拉斯,2,0,0,2020-03-15
2888,加纳,2,0,0,2020-03-15
2889,圣马丁岛,2,0,0,2020-03-15
2890,法罗群岛,2,0,0,2020-03-15
2891,泽西岛,2,0,0,2020-03-15
2892,纳米比亚,2,0,0,2020-03-15
2893,塞舌尔,2,0,0,2020-03-15
2894,多米尼加,1,0,0,2020-03-15
